"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","LF","TOT","THND_PER","A","2008",364845.2,
"G-7","LF","TOT","THND_PER","A","2009",364846.2,"B"
"G-7","LF","TOT","THND_PER","A","2010",363983.3,"B"
"G-7","LF","TOT","THND_PER","A","2011",364203.9,"B"
"G-7","LF","TOT","THND_PER","A","2012",366716.1,
"G-7","LF","TOT","THND_PER","A","2013",368358.7,"B"
"G-7","LF","TOT","THND_PER","A","2014",370660.3,
"G-7","LF","TOT","THND_PER","A","2015",372714.7,
"G-7","LF","TOT","THND_PER","A","2016",376924.4,
"G-7","LF","TOT","THND_PER","A","2017",379386.5,
"G-7","LF","TOT","THND_PER","A","2018",382981.8,
"G-7","LF","TOT","THND_PER","A","2019",385981.1,"B"
"G-7","LF","TOT","THND_PER","A","2020",381466.3,"E"
"GBR","LF","TOT","THND_PER","Q","1971-Q1",25593,
"GBR","LF","TOT","THND_PER","Q","1971-Q2",25600,
"GBR","LF","TOT","THND_PER","Q","1971-Q3",25539,
"GBR","LF","TOT","THND_PER","Q","1971-Q4",25527,
"GBR","LF","TOT","THND_PER","Q","1972-Q1",25656,
"GBR","LF","TOT","THND_PER","Q","1972-Q2",25682,
"GBR","LF","TOT","THND_PER","Q","1972-Q3",25685,
"GBR","LF","TOT","THND_PER","Q","1972-Q4",25757,
"GBR","LF","TOT","THND_PER","Q","1973-Q1",25905,
"GBR","LF","TOT","THND_PER","Q","1973-Q2",25954,
"GBR","LF","TOT","THND_PER","Q","1973-Q3",25899,
"GBR","LF","TOT","THND_PER","Q","1973-Q4",25887,
"GBR","LF","TOT","THND_PER","Q","1974-Q1",25908,
"GBR","LF","TOT","THND_PER","Q","1974-Q2",25940,
"GBR","LF","TOT","THND_PER","Q","1974-Q3",26024,
"GBR","LF","TOT","THND_PER","Q","1974-Q4",26042,
"GBR","LF","TOT","THND_PER","Q","1975-Q1",26025,
"GBR","LF","TOT","THND_PER","Q","1975-Q2",26082,
"GBR","LF","TOT","THND_PER","Q","1975-Q3",26138,
"GBR","LF","TOT","THND_PER","Q","1975-Q4",26182,
"GBR","LF","TOT","THND_PER","Q","1976-Q1",26188,
"GBR","LF","TOT","THND_PER","Q","1976-Q2",26192,
"GBR","LF","TOT","THND_PER","Q","1976-Q3",26198,
"GBR","LF","TOT","THND_PER","Q","1976-Q4",26220,
"GBR","LF","TOT","THND_PER","Q","1977-Q1",26239,
"GBR","LF","TOT","THND_PER","Q","1977-Q2",26254,
"GBR","LF","TOT","THND_PER","Q","1977-Q3",26303,
"GBR","LF","TOT","THND_PER","Q","1977-Q4",26321,
"GBR","LF","TOT","THND_PER","Q","1978-Q1",26337,
"GBR","LF","TOT","THND_PER","Q","1978-Q2",26360,
"GBR","LF","TOT","THND_PER","Q","1978-Q3",26397,
"GBR","LF","TOT","THND_PER","Q","1978-Q4",26480,
"GBR","LF","TOT","THND_PER","Q","1979-Q1",26533,
"GBR","LF","TOT","THND_PER","Q","1979-Q2",26565,
"GBR","LF","TOT","THND_PER","Q","1979-Q3",26658,
"GBR","LF","TOT","THND_PER","Q","1979-Q4",26751,
"GBR","LF","TOT","THND_PER","Q","1980-Q1",26808,
"GBR","LF","TOT","THND_PER","Q","1980-Q2",26890,
"GBR","LF","TOT","THND_PER","Q","1980-Q3",26955,
"GBR","LF","TOT","THND_PER","Q","1980-Q4",27024,
"GBR","LF","TOT","THND_PER","Q","1981-Q1",27064,
"GBR","LF","TOT","THND_PER","Q","1981-Q2",27083,
"GBR","LF","TOT","THND_PER","Q","1981-Q3",27040,
"GBR","LF","TOT","THND_PER","Q","1981-Q4",26970,
"GBR","LF","TOT","THND_PER","Q","1982-Q1",26923,
"GBR","LF","TOT","THND_PER","Q","1982-Q2",26867,
"GBR","LF","TOT","THND_PER","Q","1982-Q3",26797,
"GBR","LF","TOT","THND_PER","Q","1982-Q4",26714,
"GBR","LF","TOT","THND_PER","Q","1983-Q1",26650,
"GBR","LF","TOT","THND_PER","Q","1983-Q2",26695,
"GBR","LF","TOT","THND_PER","Q","1983-Q3",26918,
"GBR","LF","TOT","THND_PER","Q","1983-Q4",27161,
"GBR","LF","TOT","THND_PER","Q","1984-Q1",27368,
"GBR","LF","TOT","THND_PER","Q","1984-Q2",27511,
"GBR","LF","TOT","THND_PER","Q","1984-Q3",27573,
"GBR","LF","TOT","THND_PER","Q","1984-Q4",27653,
"GBR","LF","TOT","THND_PER","Q","1985-Q1",27695,
"GBR","LF","TOT","THND_PER","Q","1985-Q2",27722,
"GBR","LF","TOT","THND_PER","Q","1985-Q3",27762,
"GBR","LF","TOT","THND_PER","Q","1985-Q4",27794,
"GBR","LF","TOT","THND_PER","Q","1986-Q1",27819,
"GBR","LF","TOT","THND_PER","Q","1986-Q2",27853,
"GBR","LF","TOT","THND_PER","Q","1986-Q3",27946,
"GBR","LF","TOT","THND_PER","Q","1986-Q4",28006,
"GBR","LF","TOT","THND_PER","Q","1987-Q1",28038,
"GBR","LF","TOT","THND_PER","Q","1987-Q2",28131,
"GBR","LF","TOT","THND_PER","Q","1987-Q3",28230,
"GBR","LF","TOT","THND_PER","Q","1987-Q4",28316,
"GBR","LF","TOT","THND_PER","Q","1988-Q1",28408,
"GBR","LF","TOT","THND_PER","Q","1988-Q2",28460,
"GBR","LF","TOT","THND_PER","Q","1988-Q3",28545,
"GBR","LF","TOT","THND_PER","Q","1988-Q4",28648,
"GBR","LF","TOT","THND_PER","Q","1989-Q1",28769,
"GBR","LF","TOT","THND_PER","Q","1989-Q2",28813,
"GBR","LF","TOT","THND_PER","Q","1989-Q3",28840,
"GBR","LF","TOT","THND_PER","Q","1989-Q4",28901,
"GBR","LF","TOT","THND_PER","Q","1990-Q1",28904,
"GBR","LF","TOT","THND_PER","Q","1990-Q2",28936,
"GBR","LF","TOT","THND_PER","Q","1990-Q3",28949,
"GBR","LF","TOT","THND_PER","Q","1990-Q4",28908,
"GBR","LF","TOT","THND_PER","Q","1991-Q1",28836,
"GBR","LF","TOT","THND_PER","Q","1991-Q2",28768,
"GBR","LF","TOT","THND_PER","Q","1991-Q3",28649,
"GBR","LF","TOT","THND_PER","Q","1991-Q4",28516,
"GBR","LF","TOT","THND_PER","Q","1992-Q1",28472,
"GBR","LF","TOT","THND_PER","Q","1992-Q2",28382.79,
"GBR","LF","TOT","THND_PER","Q","1992-Q3",28323.53,
"GBR","LF","TOT","THND_PER","Q","1992-Q4",28267.35,
"GBR","LF","TOT","THND_PER","Q","1993-Q1",28285.82,
"GBR","LF","TOT","THND_PER","Q","1993-Q2",28223.81,
"GBR","LF","TOT","THND_PER","Q","1993-Q3",28205.76,
"GBR","LF","TOT","THND_PER","Q","1993-Q4",28212.83,
"GBR","LF","TOT","THND_PER","Q","1994-Q1",28213.7,
"GBR","LF","TOT","THND_PER","Q","1994-Q2",28187.1,
"GBR","LF","TOT","THND_PER","Q","1994-Q3",28198.34,
"GBR","LF","TOT","THND_PER","Q","1994-Q4",28120.55,
"GBR","LF","TOT","THND_PER","Q","1995-Q1",28167.45,
"GBR","LF","TOT","THND_PER","Q","1995-Q2",28214.82,
"GBR","LF","TOT","THND_PER","Q","1995-Q3",28299.55,
"GBR","LF","TOT","THND_PER","Q","1995-Q4",28335.3,
"GBR","LF","TOT","THND_PER","Q","1996-Q1",28300.84,
"GBR","LF","TOT","THND_PER","Q","1996-Q2",28349.55,
"GBR","LF","TOT","THND_PER","Q","1996-Q3",28346.82,
"GBR","LF","TOT","THND_PER","Q","1996-Q4",28427.46,
"GBR","LF","TOT","THND_PER","Q","1997-Q1",28465.8,
"GBR","LF","TOT","THND_PER","Q","1997-Q2",28564.38,
"GBR","LF","TOT","THND_PER","Q","1997-Q3",28522.73,
"GBR","LF","TOT","THND_PER","Q","1997-Q4",28500.15,
"GBR","LF","TOT","THND_PER","Q","1998-Q1",28489.86,
"GBR","LF","TOT","THND_PER","Q","1998-Q2",28505.24,
"GBR","LF","TOT","THND_PER","Q","1998-Q3",28619.45,
"GBR","LF","TOT","THND_PER","Q","1998-Q4",28719.34,
"GBR","LF","TOT","THND_PER","Q","1999-Q1",28815.61,
"GBR","LF","TOT","THND_PER","Q","1999-Q2",28838.63,
"GBR","LF","TOT","THND_PER","Q","1999-Q3",28920.33,
"GBR","LF","TOT","THND_PER","Q","1999-Q4",29006.48,
"GBR","LF","TOT","THND_PER","Q","2000-Q1",29044.41,
"GBR","LF","TOT","THND_PER","Q","2000-Q2",29066.92,
"GBR","LF","TOT","THND_PER","Q","2000-Q3",29102.96,
"GBR","LF","TOT","THND_PER","Q","2000-Q4",29068.07,
"GBR","LF","TOT","THND_PER","Q","2001-Q1",29104.63,
"GBR","LF","TOT","THND_PER","Q","2001-Q2",29174.26,
"GBR","LF","TOT","THND_PER","Q","2001-Q3",29202.76,
"GBR","LF","TOT","THND_PER","Q","2001-Q4",29322.58,
"GBR","LF","TOT","THND_PER","Q","2002-Q1",29311.82,
"GBR","LF","TOT","THND_PER","Q","2002-Q2",29452.39,
"GBR","LF","TOT","THND_PER","Q","2002-Q3",29500.9,
"GBR","LF","TOT","THND_PER","Q","2002-Q4",29625.5,
"GBR","LF","TOT","THND_PER","Q","2003-Q1",29630.2,
"GBR","LF","TOT","THND_PER","Q","2003-Q2",29693.11,
"GBR","LF","TOT","THND_PER","Q","2003-Q3",29757.96,
"GBR","LF","TOT","THND_PER","Q","2003-Q4",29761.52,
"GBR","LF","TOT","THND_PER","Q","2004-Q1",29893.6,
"GBR","LF","TOT","THND_PER","Q","2004-Q2",29907.46,
"GBR","LF","TOT","THND_PER","Q","2004-Q3",29919.38,
"GBR","LF","TOT","THND_PER","Q","2004-Q4",30096.59,
"GBR","LF","TOT","THND_PER","Q","2005-Q1",30204.97,
"GBR","LF","TOT","THND_PER","Q","2005-Q2",30239.63,
"GBR","LF","TOT","THND_PER","Q","2005-Q3",30365.2,
"GBR","LF","TOT","THND_PER","Q","2005-Q4",30446.89,
"GBR","LF","TOT","THND_PER","Q","2006-Q1",30652.51,
"GBR","LF","TOT","THND_PER","Q","2006-Q2",30790.51,
"GBR","LF","TOT","THND_PER","Q","2006-Q3",30876.87,
"GBR","LF","TOT","THND_PER","Q","2006-Q4",30914.93,
"GBR","LF","TOT","THND_PER","Q","2007-Q1",30897.61,
"GBR","LF","TOT","THND_PER","Q","2007-Q2",30979.71,
"GBR","LF","TOT","THND_PER","Q","2007-Q3",31069.47,
"GBR","LF","TOT","THND_PER","Q","2007-Q4",31183.9,
"GBR","LF","TOT","THND_PER","Q","2008-Q1",31306.05,
"GBR","LF","TOT","THND_PER","Q","2008-Q2",31401.85,
"GBR","LF","TOT","THND_PER","Q","2008-Q3",31419.96,
"GBR","LF","TOT","THND_PER","Q","2008-Q4",31531.5,
"GBR","LF","TOT","THND_PER","Q","2009-Q1",31600.72,
"GBR","LF","TOT","THND_PER","Q","2009-Q2",31535.87,
"GBR","LF","TOT","THND_PER","Q","2009-Q3",31544.63,
"GBR","LF","TOT","THND_PER","Q","2009-Q4",31554.27,
"GBR","LF","TOT","THND_PER","Q","2010-Q1",31538.67,
"GBR","LF","TOT","THND_PER","Q","2010-Q2",31679.51,
"GBR","LF","TOT","THND_PER","Q","2010-Q3",31855.61,
"GBR","LF","TOT","THND_PER","Q","2010-Q4",31827.06,
"GBR","LF","TOT","THND_PER","Q","2011-Q1",31924.3,
"GBR","LF","TOT","THND_PER","Q","2011-Q2",31986.28,
"GBR","LF","TOT","THND_PER","Q","2011-Q3",31942.37,
"GBR","LF","TOT","THND_PER","Q","2011-Q4",32030.7,
"GBR","LF","TOT","THND_PER","Q","2012-Q1",32088.2,
"GBR","LF","TOT","THND_PER","Q","2012-Q2",32243.72,
"GBR","LF","TOT","THND_PER","Q","2012-Q3",32297.15,
"GBR","LF","TOT","THND_PER","Q","2012-Q4",32442.71,
"GBR","LF","TOT","THND_PER","Q","2013-Q1",32379.28,
"GBR","LF","TOT","THND_PER","Q","2013-Q2",32452.83,
"GBR","LF","TOT","THND_PER","Q","2013-Q3",32589.11,
"GBR","LF","TOT","THND_PER","Q","2013-Q4",32647.81,
"GBR","LF","TOT","THND_PER","Q","2014-Q1",32743.63,
"GBR","LF","TOT","THND_PER","Q","2014-Q2",32765.37,
"GBR","LF","TOT","THND_PER","Q","2014-Q3",32794.46,
"GBR","LF","TOT","THND_PER","Q","2014-Q4",32814.01,
"GBR","LF","TOT","THND_PER","Q","2015-Q1",32981.64,
"GBR","LF","TOT","THND_PER","Q","2015-Q2",32959.09,
"GBR","LF","TOT","THND_PER","Q","2015-Q3",33093.19,
"GBR","LF","TOT","THND_PER","Q","2015-Q4",33227.25,
"GBR","LF","TOT","THND_PER","Q","2016-Q1",33258.87,
"GBR","LF","TOT","THND_PER","Q","2016-Q2",33389.95,
"GBR","LF","TOT","THND_PER","Q","2016-Q3",33427.92,
"GBR","LF","TOT","THND_PER","Q","2016-Q4",33430.42,
"GBR","LF","TOT","THND_PER","Q","2017-Q1",33473.51,
"GBR","LF","TOT","THND_PER","Q","2017-Q2",33549.94,
"GBR","LF","TOT","THND_PER","Q","2017-Q3",33492.19,
"GBR","LF","TOT","THND_PER","Q","2017-Q4",33616.69,
"GBR","LF","TOT","THND_PER","Q","2018-Q1",33760.35,
"GBR","LF","TOT","THND_PER","Q","2018-Q2",33748.73,
"GBR","LF","TOT","THND_PER","Q","2018-Q3",33807.73,
"GBR","LF","TOT","THND_PER","Q","2018-Q4",33960.32,
"GBR","LF","TOT","THND_PER","Q","2019-Q1",33994.54,
"GBR","LF","TOT","THND_PER","Q","2019-Q2",34140.28,
"GBR","LF","TOT","THND_PER","Q","2019-Q3",34058.82,
"GBR","LF","TOT","THND_PER","Q","2019-Q4",34223.31,
"GBR","LF","TOT","THND_PER","Q","2020-Q1",34386.51,
"GBR","LF","TOT","THND_PER","Q","2020-Q2",34011.74,
"GBR","LF","TOT","THND_PER","Q","2020-Q3",33998.58,
"GBR","LF","TOT","THND_PER","Q","2020-Q4",33919.16,
"GBR","LF","TOT","THND_PER","Q","2021-Q1",33833.94,
"GBR","LF","TOT","THND_PER","Q","2021-Q2",33876.34,
"NZL","LF","MEN","THND_PER","Q","1986-Q1",986,
"NZL","LF","MEN","THND_PER","Q","1986-Q2",983,
"NZL","LF","MEN","THND_PER","Q","1986-Q3",979,
"NZL","LF","MEN","THND_PER","Q","1986-Q4",969,
"NZL","LF","MEN","THND_PER","Q","1987-Q1",979,
"NZL","LF","MEN","THND_PER","Q","1987-Q2",976,
"NZL","LF","MEN","THND_PER","Q","1987-Q3",978,
"NZL","LF","MEN","THND_PER","Q","1987-Q4",968,
"NZL","LF","MEN","THND_PER","Q","1988-Q1",960,
"NZL","LF","MEN","THND_PER","Q","1988-Q2",954,
"NZL","LF","MEN","THND_PER","Q","1988-Q3",946,
"NZL","LF","MEN","THND_PER","Q","1988-Q4",946,
"NZL","LF","MEN","THND_PER","Q","1989-Q1",945,
"NZL","LF","MEN","THND_PER","Q","1989-Q2",939,
"NZL","LF","MEN","THND_PER","Q","1989-Q3",937,
"NZL","LF","MEN","THND_PER","Q","1989-Q4",936,
"NZL","LF","MEN","THND_PER","Q","1990-Q1",936,
"NZL","LF","MEN","THND_PER","Q","1990-Q2",944,
"NZL","LF","MEN","THND_PER","Q","1990-Q3",944,
"NZL","LF","MEN","THND_PER","Q","1990-Q4",947,
"NZL","LF","MEN","THND_PER","Q","1991-Q1",946,
"NZL","LF","MEN","THND_PER","Q","1991-Q2",948,
"NZL","LF","MEN","THND_PER","Q","1991-Q3",953,
"NZL","LF","MEN","THND_PER","Q","1991-Q4",951,
"NZL","LF","MEN","THND_PER","Q","1992-Q1",954,
"NZL","LF","MEN","THND_PER","Q","1992-Q2",952,
"NZL","LF","MEN","THND_PER","Q","1992-Q3",951,
"NZL","LF","MEN","THND_PER","Q","1992-Q4",951,
"NZL","LF","MEN","THND_PER","Q","1993-Q1",956,
"NZL","LF","MEN","THND_PER","Q","1993-Q2",963,
"NZL","LF","MEN","THND_PER","Q","1993-Q3",961,
"NZL","LF","MEN","THND_PER","Q","1993-Q4",972,
"NZL","LF","MEN","THND_PER","Q","1994-Q1",974,
"NZL","LF","MEN","THND_PER","Q","1994-Q2",980,
"NZL","LF","MEN","THND_PER","Q","1994-Q3",986,
"NZL","LF","MEN","THND_PER","Q","1994-Q4",989,
"NZL","LF","MEN","THND_PER","Q","1995-Q1",996,
"NZL","LF","MEN","THND_PER","Q","1995-Q2",999,
"NZL","LF","MEN","THND_PER","Q","1995-Q3",1007,
"NZL","LF","MEN","THND_PER","Q","1995-Q4",1016,
"NZL","LF","MEN","THND_PER","Q","1996-Q1",1020,
"NZL","LF","MEN","THND_PER","Q","1996-Q2",1021,
"NZL","LF","MEN","THND_PER","Q","1996-Q3",1032,
"NZL","LF","MEN","THND_PER","Q","1996-Q4",1032,
"NZL","LF","MEN","THND_PER","Q","1997-Q1",1031,
"NZL","LF","MEN","THND_PER","Q","1997-Q2",1039,
"NZL","LF","MEN","THND_PER","Q","1997-Q3",1039,
"NZL","LF","MEN","THND_PER","Q","1997-Q4",1040,
"NZL","LF","MEN","THND_PER","Q","1998-Q1",1039,
"NZL","LF","MEN","THND_PER","Q","1998-Q2",1039,
"NZL","LF","MEN","THND_PER","Q","1998-Q3",1034,
"NZL","LF","MEN","THND_PER","Q","1998-Q4",1030,
"NZL","LF","MEN","THND_PER","Q","1999-Q1",1036,
"NZL","LF","MEN","THND_PER","Q","1999-Q2",1037,
"NZL","LF","MEN","THND_PER","Q","1999-Q3",1038,
"NZL","LF","MEN","THND_PER","Q","1999-Q4",1044,
"NZL","LF","MEN","THND_PER","Q","2000-Q1",1042,
"NZL","LF","MEN","THND_PER","Q","2000-Q2",1042,
"NZL","LF","MEN","THND_PER","Q","2000-Q3",1049,
"NZL","LF","MEN","THND_PER","Q","2000-Q4",1055,
"NZL","LF","MEN","THND_PER","Q","2001-Q1",1049,
"NZL","LF","MEN","THND_PER","Q","2001-Q2",1054,
"NZL","LF","MEN","THND_PER","Q","2001-Q3",1061,
"NZL","LF","MEN","THND_PER","Q","2001-Q4",1072,
"NZL","LF","MEN","THND_PER","Q","2002-Q1",1087,
"NZL","LF","MEN","THND_PER","Q","2002-Q2",1089,
"NZL","LF","MEN","THND_PER","Q","2002-Q3",1093,
"NZL","LF","MEN","THND_PER","Q","2002-Q4",1094,
"NZL","LF","MEN","THND_PER","Q","2003-Q1",1097,
"NZL","LF","MEN","THND_PER","Q","2003-Q2",1101,
"NZL","LF","MEN","THND_PER","Q","2003-Q3",1109,
"NZL","LF","MEN","THND_PER","Q","2003-Q4",1112,
"NZL","LF","MEN","THND_PER","Q","2004-Q1",1118,
"NZL","LF","MEN","THND_PER","Q","2004-Q2",1135,
"NZL","LF","MEN","THND_PER","Q","2004-Q3",1138,
"NZL","LF","MEN","THND_PER","Q","2004-Q4",1151,
"NZL","LF","MEN","THND_PER","Q","2005-Q1",1154,
"NZL","LF","MEN","THND_PER","Q","2005-Q2",1155,
"NZL","LF","MEN","THND_PER","Q","2005-Q3",1166,
"NZL","LF","MEN","THND_PER","Q","2005-Q4",1169,
"NZL","LF","MEN","THND_PER","Q","2006-Q1",1182,
"NZL","LF","MEN","THND_PER","Q","2006-Q2",1186,
"NZL","LF","MEN","THND_PER","Q","2006-Q3",1190,
"NZL","LF","MEN","THND_PER","Q","2006-Q4",1192,
"NZL","LF","MEN","THND_PER","Q","2007-Q1",1200,
"NZL","LF","MEN","THND_PER","Q","2007-Q2",1198,
"NZL","LF","MEN","THND_PER","Q","2007-Q3",1205,
"NZL","LF","MEN","THND_PER","Q","2007-Q4",1200,
"NZL","LF","MEN","THND_PER","Q","2008-Q1",1204,
"NZL","LF","MEN","THND_PER","Q","2008-Q2",1204,
"NZL","LF","MEN","THND_PER","Q","2008-Q3",1203,
"NZL","LF","MEN","THND_PER","Q","2008-Q4",1215,
"NZL","LF","MEN","THND_PER","Q","2009-Q1",1200,
"NZL","LF","MEN","THND_PER","Q","2009-Q2",1214,
"NZL","LF","MEN","THND_PER","Q","2009-Q3",1200,
"NZL","LF","MEN","THND_PER","Q","2009-Q4",1209,
"NZL","LF","MEN","THND_PER","Q","2010-Q1",1204,
"NZL","LF","MEN","THND_PER","Q","2010-Q2",1218,
"NZL","LF","MEN","THND_PER","Q","2010-Q3",1221,
"NZL","LF","MEN","THND_PER","Q","2010-Q4",1217,
"NZL","LF","MEN","THND_PER","Q","2011-Q1",1221,
"NZL","LF","MEN","THND_PER","Q","2011-Q2",1226,
"NZL","LF","MEN","THND_PER","Q","2011-Q3",1229,
"NZL","LF","MEN","THND_PER","Q","2011-Q4",1230,
"NZL","LF","MEN","THND_PER","Q","2012-Q1",1232,
"NZL","LF","MEN","THND_PER","Q","2012-Q2",1228,
"NZL","LF","MEN","THND_PER","Q","2012-Q3",1224,
"NZL","LF","MEN","THND_PER","Q","2012-Q4",1222,
"NZL","LF","MEN","THND_PER","Q","2013-Q1",1215,
"NZL","LF","MEN","THND_PER","Q","2013-Q2",1227,
"NZL","LF","MEN","THND_PER","Q","2013-Q3",1246,
"NZL","LF","MEN","THND_PER","Q","2013-Q4",1256,
"NZL","LF","MEN","THND_PER","Q","2014-Q1",1268,
"NZL","LF","MEN","THND_PER","Q","2014-Q2",1273,
"NZL","LF","MEN","THND_PER","Q","2014-Q3",1281,
"NZL","LF","MEN","THND_PER","Q","2014-Q4",1299,
"NZL","LF","MEN","THND_PER","Q","2015-Q1",1317,
"NZL","LF","MEN","THND_PER","Q","2015-Q2",1318,
"NZL","LF","MEN","THND_PER","Q","2015-Q3",1319,
"NZL","LF","MEN","THND_PER","Q","2015-Q4",1327,
"NZL","LF","MEN","THND_PER","Q","2016-Q1",1346,
"NZL","LF","MEN","THND_PER","Q","2016-Q2",1378,
"NZL","LF","MEN","THND_PER","Q","2016-Q3",1399,
"NZL","LF","MEN","THND_PER","Q","2016-Q4",1411,
"NZL","LF","MEN","THND_PER","Q","2017-Q1",1426,
"NZL","LF","MEN","THND_PER","Q","2017-Q2",1430,
"NZL","LF","MEN","THND_PER","Q","2017-Q3",1446,
"NZL","LF","MEN","THND_PER","Q","2017-Q4",1452,
"NZL","LF","MEN","THND_PER","Q","2018-Q1",1457,
"NZL","LF","MEN","THND_PER","Q","2018-Q2",1469,
"NZL","LF","MEN","THND_PER","Q","2018-Q3",1473,
"NZL","LF","MEN","THND_PER","Q","2018-Q4",1482,
"NZL","LF","MEN","THND_PER","Q","2019-Q1",1469,
"NZL","LF","MEN","THND_PER","Q","2019-Q2",1473,
"NZL","LF","MEN","THND_PER","Q","2019-Q3",1485,
"NZL","LF","MEN","THND_PER","Q","2019-Q4",1495,
"NZL","LF","MEN","THND_PER","Q","2020-Q1",1515,
"NZL","LF","MEN","THND_PER","Q","2020-Q2",1507,
"NZL","LF","MEN","THND_PER","Q","2020-Q3",1519,
"NZL","LF","MEN","THND_PER","Q","2020-Q4",1520,
"NZL","LF","MEN","THND_PER","Q","2021-Q1",1525,
"NZL","LF","MEN","THND_PER","Q","2021-Q2",1526,
"NZL","LF","MEN","THND_PER","Q","2021-Q3",1534,
"IRL","LF","MEN","THND_PER","Q","1990-Q1",863.687,
"IRL","LF","MEN","THND_PER","Q","1990-Q2",865.7716,
"IRL","LF","MEN","THND_PER","Q","1990-Q3",868.2235,
"IRL","LF","MEN","THND_PER","Q","1990-Q4",870.3179,
"IRL","LF","MEN","THND_PER","Q","1991-Q1",876.8419,
"IRL","LF","MEN","THND_PER","Q","1991-Q2",879.3047,
"IRL","LF","MEN","THND_PER","Q","1991-Q3",881.0529,
"IRL","LF","MEN","THND_PER","Q","1991-Q4",882.8005,
"IRL","LF","MEN","THND_PER","Q","1992-Q1",879.877,
"IRL","LF","MEN","THND_PER","Q","1992-Q2",880.1316,
"IRL","LF","MEN","THND_PER","Q","1992-Q3",881.1138,
"IRL","LF","MEN","THND_PER","Q","1992-Q4",882.8776,
"IRL","LF","MEN","THND_PER","Q","1993-Q1",884.1895,
"IRL","LF","MEN","THND_PER","Q","1993-Q2",886.9454,
"IRL","LF","MEN","THND_PER","Q","1993-Q3",889.062,
"IRL","LF","MEN","THND_PER","Q","1993-Q4",891.8032,
"IRL","LF","MEN","THND_PER","Q","1994-Q1",892.6021,
"IRL","LF","MEN","THND_PER","Q","1994-Q2",896.3306,
"IRL","LF","MEN","THND_PER","Q","1994-Q3",901.1617,
"IRL","LF","MEN","THND_PER","Q","1994-Q4",905.9056,
"IRL","LF","MEN","THND_PER","Q","1995-Q1",900.2798,
"IRL","LF","MEN","THND_PER","Q","1995-Q2",906.3143,
"IRL","LF","MEN","THND_PER","Q","1995-Q3",912.1766,
"IRL","LF","MEN","THND_PER","Q","1995-Q4",917.2292,
"IRL","LF","MEN","THND_PER","Q","1996-Q1",920.6871,
"IRL","LF","MEN","THND_PER","Q","1996-Q2",923.2617,
"IRL","LF","MEN","THND_PER","Q","1996-Q3",925.7047,
"IRL","LF","MEN","THND_PER","Q","1996-Q4",930.3465,
"IRL","LF","MEN","THND_PER","Q","1997-Q1",935.3677,
"IRL","LF","MEN","THND_PER","Q","1997-Q2",939.3118,
"IRL","LF","MEN","THND_PER","Q","1997-Q3",932.8555,
"IRL","LF","MEN","THND_PER","Q","1997-Q4",983.0651,
"IRL","LF","MEN","THND_PER","Q","1998-Q1",984.3581,
"IRL","LF","MEN","THND_PER","Q","1998-Q2",985.9215,
"IRL","LF","MEN","THND_PER","Q","1998-Q3",1001.809,
"IRL","LF","MEN","THND_PER","Q","1998-Q4",999.6111,
"IRL","LF","MEN","THND_PER","Q","1999-Q1",1004.031,
"IRL","LF","MEN","THND_PER","Q","1999-Q2",1017.663,
"IRL","LF","MEN","THND_PER","Q","1999-Q3",1028.682,
"IRL","LF","MEN","THND_PER","Q","1999-Q4",1034.823,
"IRL","LF","MEN","THND_PER","Q","2000-Q1",1042.866,
"IRL","LF","MEN","THND_PER","Q","2000-Q2",1046.046,
"IRL","LF","MEN","THND_PER","Q","2000-Q3",1050.003,
"IRL","LF","MEN","THND_PER","Q","2000-Q4",1055.885,
"IRL","LF","MEN","THND_PER","Q","2001-Q1",1061.302,
"IRL","LF","MEN","THND_PER","Q","2001-Q2",1068.663,
"IRL","LF","MEN","THND_PER","Q","2001-Q3",1077.772,
"IRL","LF","MEN","THND_PER","Q","2001-Q4",1078.963,
"IRL","LF","MEN","THND_PER","Q","2002-Q1",1082.03,
"IRL","LF","MEN","THND_PER","Q","2002-Q2",1086.031,
"IRL","LF","MEN","THND_PER","Q","2002-Q3",1087.426,
"IRL","LF","MEN","THND_PER","Q","2002-Q4",1093.613,
"IRL","LF","MEN","THND_PER","Q","2003-Q1",1097.331,
"IRL","LF","MEN","THND_PER","Q","2003-Q2",1103.349,
"IRL","LF","MEN","THND_PER","Q","2003-Q3",1108.247,
"IRL","LF","MEN","THND_PER","Q","2003-Q4",1116.172,
"IRL","LF","MEN","THND_PER","Q","2004-Q1",1126.326,
"IRL","LF","MEN","THND_PER","Q","2004-Q2",1129.324,
"IRL","LF","MEN","THND_PER","Q","2004-Q3",1139.31,
"IRL","LF","MEN","THND_PER","Q","2004-Q4",1148.141,
"IRL","LF","MEN","THND_PER","Q","2005-Q1",1155.569,
"IRL","LF","MEN","THND_PER","Q","2005-Q2",1171.165,
"IRL","LF","MEN","THND_PER","Q","2005-Q3",1186.433,
"IRL","LF","MEN","THND_PER","Q","2005-Q4",1198.033,
"IRL","LF","MEN","THND_PER","Q","2006-Q1",1216.482,
"IRL","LF","MEN","THND_PER","Q","2006-Q2",1227.985,
"IRL","LF","MEN","THND_PER","Q","2006-Q3",1244.205,
"IRL","LF","MEN","THND_PER","Q","2006-Q4",1252.328,
